MUO_temp_filtered_pulse_data
Ch0_time1 (s),Ch0_amp1 (V),Ch0_width1,Ch0_time2,Ch0_amp2,Ch0_width2,Ch1_time1,Ch1_amp1,Ch1_width1,Ch1_time2,Ch1_amp2,Ch1_width2
5.424E-06,0.300221,6.135701E-08,9.428E-06,0.095144,6.564448E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.251538,6.839252E-08,6.796E-06,0.014328,5.214528E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.242199,6.26905E-08,6.656E-06,0.021319,5.570846E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.273207,6.859587E-08,6.744E-06,0.023829,5.050902E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.278898,6.456092E-08,6.676E-06,0.036213,5.538819E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.249186,6.550704E-08,2.4744E-05,0.015563,5.409705E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.267887,6.153818E-08,6.604E-06,0.044429,5.453832E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.408E-06,0.454528,6.880379E-08,6.572E-06,0.015893,5.523254E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.318515,6.639695E-08,6.624E-06,0.018273,5.545745E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.400497,6.659149E-08,6.556E-06,0.032655,5.282535E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.404E-06,0.479628,6.65519E-08,6.892E-06,0.017201,5.411168E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.446088,6.748123E-08,6.62E-06,0.018834,5.687184E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.227528,6.495058E-08,2.1388E-05,0.031029,5.889925E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.281115,6.527064E-08,1.0084E-05,0.068469,6.087862E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.277854,6.557899E-08,6.724E-06,0.027315,5.306526E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.3338,6.46742E-08,7.432E-06,0.026002,5.527127E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.216033,7.058337E-08,8.056E-06,0.021564,5.304395E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.26015,6.741873E-08,6.624E-06,0.027304,5.419319E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.368494,6.730339E-08,7.36E-06,0.075436,5.831283E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.30976,6.734696E-08,6.588E-06,0.019728,5.300015E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.22077,6.503609E-08,8.208E-06,0.028829,5.599649E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.311972,6.604433E-08,7.32E-06,0.034632,5.7065E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.287244,6.360795E-08,6.82E-06,0.015688,5.233731E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.202319,6.120854E-08,7.896E-06,0.059753,6.269304E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.307382,6.488197E-08,7.1E-06,0.022565,6.009969E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.291061,6.858324E-08,1.1052E-05,0.015476,5.851177E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.404E-06,0.481225,6.526108E-08,6.58E-06,0.02097,5.429409E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.343321,6.99075E-08,6.676E-06,0.028794,5.471241E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.29861,6.424464E-08,6.648E-06,0.043374,6.005472E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.273985,7.225587E-08,7.008E-06,0.05351,5.80573E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.268208,6.206582E-08,6.828E-06,0.015805,5.470545E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.264665,6.475229E-08,6.736E-06,0.02948,5.686045E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.253538,6.805846E-08,7.212E-06,0.059822,7.453361E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.40309,6.546829E-08,6.704E-06,0.032369,5.465868E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.270199,6.61069E-08,6.608E-06,0.019631,5.350205E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.273584,6.550696E-08,1.1004E-05,0.067667,6.400261E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.317083,6.819292E-08,6.6E-06,0.025235,5.344695E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.265923,6.603779E-08,6.632E-06,0.030191,5.557451E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.250142,6.247615E-08,6.584E-06,0.043136,5.571738E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.404E-06,0.462713,6.837381E-08,6.768E-06,0.023324,5.737115E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.231067,7.098035E-08,7.004E-06,0.018598,5.699679E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.345514,6.826709E-08,6.804E-06,0.029581,5.534845E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.321241,6.616821E-08,6.528E-06,0.068382,6.93191E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.356509,6.660187E-08,4.2996E-05,0.096829,7.318658E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.300637,6.422213E-08,6.616E-06,0.023252,5.699282E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.275419,6.561659E-08,2.6876E-05,0.023675,5.405351E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.417832,6.695627E-08,6.816E-06,0.041088,5.685851E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.348E-06,0.640946,1.098321E-07,6.532E-06,0.019463,5.622309E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.22484,5.979252E-08,1.1292E-05,0.058613,5.91333E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.210337,6.565537E-08,6.56E-06,0.027531,5.670787E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.341069,6.656263E-08,7.82E-06,0.022494,5.578408E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.227994,6.236165E-08,6.624E-06,0.019775,5.547677E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.208308,6.348907E-08,1.59E-05,0.018126,5.442292E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.300929,7.119869E-08,1.7124E-05,0.063413,6.059688E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.392769,6.593389E-08,7.868E-06,0.298196,6.877666E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.37339,6.02528E-08,7.1E-06,0.020964,5.206778E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.316914,6.916063E-08,1.8968E-05,0.167482,6.102857E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.297951,6.386991E-08,6.68E-06,0.077361,6.561779E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.240748,6.309628E-08,7.668E-06,0.026376,5.456967E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.276995,6.567341E-08,6.636E-06,0.029149,5.476047E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.408E-06,0.448675,6.499143E-08,7.564E-06,0.021971,5.513866E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.234212,6.833067E-08,8.436E-06,0.041595,5.537818E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.239455,6.427911E-08,1.1704E-05,0.038511,5.698846E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.261174,6.614923E-08,9.508E-06,0.032943,5.644214E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.413531,6.374227E-08,3.9068E-05,0.036971,6.596374E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.330895,6.841613E-08,6.616E-06,0.015539,5.177105E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.256025,6.481662E-08,8.304E-06,0.026374,5.719859E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.272932,6.269227E-08,6.984E-06,0.018958,5.137128E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.25432,6.605196E-08,7.296E-06,0.020839,5.462475E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.30732,6.379185E-08,6.688E-06,0.023925,5.530904E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.369342,6.178377E-08,6.6E-06,0.017522,5.402538E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.3503,6.913062E-08,7.516E-06,0.015752,5.19683E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.334002,6.768851E-08,6.788E-06,0.015849,5.317849E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.225225,6.433055E-08,6.776E-06,0.035963,5.470753E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.224638,6.526491E-08,6.868E-06,0.018219,5.224775E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.34385,6.806642E-08,7.336E-06,0.024235,5.556266E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.296403,6.486883E-08,6.624E-06,0.02053,5.254873E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.480736,6.490342E-08,7.212E-06,0.01624,1.242473E-07,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.268158,6.277796E-08,6.76E-06,0.019789,5.795651E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.268419,6.494532E-08,6.552E-06,0.021821,5.330361E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.219571,6.425937E-08,6.552E-06,0.01892,5.575636E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.291156,6.60424E-08,6.656E-06,0.019376,5.289802E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.404E-06,0.481569,6.833845E-08,3.096E-05,0.017393,5.53751E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.365231,7.131897E-08,6.728E-06,0.020466,5.665613E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.320925,6.786087E-08,6.64E-06,0.016884,5.461818E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.23776,7.09253E-08,6.656E-06,0.017389,5.412055E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.408E-06,0.422133,6.669761E-08,6.612E-06,0.036384,6.082542E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.303024,5.929402E-08,6.62E-06,0.017516,5.803439E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.219391,6.727191E-08,6.724E-06,0.018268,5.609244E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.218431,6.361731E-08,6.66E-06,0.009616,7.045943E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.233871,6.130797E-08,2.6256E-05,0.024054,5.45264E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.318428,6.995513E-08,4.2476E-05,0.015674,5.554196E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.220835,5.969955E-08,6.644E-06,0.016958,5.770601E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.220695,6.556333E-08,8.064E-06,0.049233,6.656667E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.321053,6.458286E-08,7.02E-06,0.014211,5.345923E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.34067,6.868115E-08,6.804E-06,0.020584,5.91083E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.236471,6.024905E-08,6.648E-06,0.026459,5.290957E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.309637,6.740616E-08,6.628E-06,0.018163,5.735271E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.209675,5.973684E-08,6.6E-06,0.019492,5.573399E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.246431,6.486034E-08,6.716E-06,0.08207,7.001E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.352968,6.384489E-08,7.56E-06,0.017571,5.212741E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.394134,6.298216E-08,6.612E-06,0.029075,5.43082E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.328366,7.290671E-08,6.552E-06,0.018764,5.892435E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.238159,6.333376E-08,7.196E-06,0.020583,5.489239E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.196812,6.032507E-08,7.048E-06,0.059375,5.915345E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.413332,6.378981E-08,6.72E-06,0.030999,5.343395E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.293607,6.527022E-08,8.004E-06,0.027277,5.495213E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.275829,6.786441E-08,6.64E-06,0.018183,5.44919E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.354934,6.537839E-08,6.604E-06,0.021992,5.591664E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.338884,7.065928E-08,6.62E-06,0.023721,5.321392E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.196377,6.282732E-08,9.1E-06,0.039163,5.460108E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.348941,6.754995E-08,7.048E-06,0.054056,5.769071E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.265166,6.375877E-08,6.568E-06,0.031886,7.955924E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.44E-06,0.213799,6.163956E-08,6.56E-06,0.100721,6.32365E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.412967,6.526112E-08,6.584E-06,0.00848,6.716109E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.297454,6.301667E-08,9.032E-06,0.064062,6.148012E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.356577,7.201907E-08,6.512E-06,0.031212,5.401979E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.252468,6.583605E-08,9E-06,0.075718,6.751112E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.235573,6.793792E-08,6.928E-06,0.027716,5.511384E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.363924,6.514006E-08,1.4788E-05,0.03371,5.720521E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.258202,6.150256E-08,3.9408E-05,0.025047,5.47152E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.267356,6.165851E-08,2.9848E-05,0.023962,5.818425E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.243769,6.685289E-08,6.952E-06,0.018068,5.325843E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.382413,7.038647E-08,6.62E-06,0.024279,5.299619E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.279477,6.483498E-08,6.88E-06,0.015291,5.775734E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.244536,6.879605E-08,1.4452E-05,0.044081,5.38358E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.32013,6.929611E-08,7.116E-06,0.05571,5.768999E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.224427,6.683757E-08,6.652E-06,0.025669,5.476082E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.396E-06,0.396054,7.271158E-08,6.62E-06,0.029698,5.651639E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.237604,6.244369E-08,7.364E-06,0.021463,5.494196E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.404E-06,0.415812,6.840315E-08,6.612E-06,0.018758,5.636079E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.235947,6.947002E-08,6.744E-06,0.044918,7.672229E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.259295,6.258317E-08,6.82E-06,0.031636,5.403378E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.260699,6.822697E-08,6.632E-06,0.031918,5.467964E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.362082,6.630165E-08,6.564E-06,0.023829,5.63303E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.408E-06,0.405353,6.990753E-08,6.524E-06,0.063486,5.954545E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.24446,6.933139E-08,6.556E-06,0.018436,4.992575E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.215356,6.382858E-08,3.4676E-05,0.023403,5.614207E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.396E-06,0.51903,7.145054E-08,6.72E-06,0.028191,5.704312E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.251511,6.316699E-08,7.108E-06,0.10968,6.354594E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.44E-06,0.181411,5.962509E-08,7.336E-06,0.054434,6.20614E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.2271,6.382231E-08,6.644E-06,0.026569,5.388492E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.239383,6.707774E-08,2.876E-05,0.10146,5.993757E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.311738,6.730348E-08,6.656E-06,0.030026,5.707319E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.355763,6.787677E-08,7.084E-06,0.036185,7.244041E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.334229,7.391704E-08,6.604E-06,0.033481,5.285228E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.274975,7.139249E-08,8.112E-06,0.030207,6.178535E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.225127,6.213869E-08,4.5112E-05,0.129901,6.807163E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.247845,6.582109E-08,6.628E-06,0.025493,5.439392E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.203361,6.708771E-08,6.728E-06,0.020376,5.579273E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.241826,6.819535E-08,1.8416E-05,0.025489,5.560464E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.316258,6.234103E-08,6.612E-06,0.016134,5.37073E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.313767,6.802559E-08,6.54E-06,0.013809,5.190165E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.261961,6.116472E-08,6.884E-06,0.020356,5.546234E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.30284,6.085717E-08,6.616E-06,0.076411,6.495269E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.293245,6.406271E-08,2.7268E-05,0.026911,5.482649E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.220399,6.522748E-08,6.808E-06,0.019352,6.027346E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.367607,6.681999E-08,7.044E-06,0.01865,5.03221E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.310676,6.656038E-08,6.684E-06,0.019012,5.412641E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.234475,6.350623E-08,6.628E-06,0.019785,5.258401E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.408E-06,0.421491,6.622245E-08,2.9952E-05,0.015816,5.080552E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.25879,6.657356E-08,6.6E-06,0.018569,5.363168E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.389578,6.449315E-08,3.574E-05,0.017955,5.394085E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.22757,6.472461E-08,6.552E-06,0.014632,5.100912E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.302012,7.173776E-08,6.668E-06,0.023705,5.723151E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.24725,6.001234E-08,6.604E-06,0.029117,5.375983E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.24345,6.990096E-08,6.668E-06,0.023022,7.731616E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.355199,7.193877E-08,6.812E-06,0.024734,5.585348E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.291939,6.484037E-08,9.664E-06,0.051414,5.73985E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.25069,6.901834E-08,1.016E-05,0.066068,7.357204E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.275355,6.366104E-08,1.3976E-05,0.029602,5.2047E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.318549,6.708477E-08,6.736E-06,0.018286,5.382136E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.315501,6.242934E-08,6.788E-06,0.036993,5.518193E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.216058,6.264104E-08,6.62E-06,0.026131,5.334895E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.315705,6.501194E-08,6.772E-06,0.017862,5.365574E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.221852,6.247795E-08,6.828E-06,0.019194,5.646802E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.32763,6.161858E-08,7.108E-06,0.016207,6.035468E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.416552,6.425786E-08,8.288E-06,0.021702,5.236858E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.378546,6.695168E-08,6.816E-06,0.024824,5.170206E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.218248,6.325636E-08,6.592E-06,0.026261,5.332134E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.217201,6.452127E-08,1.6184E-05,0.06824,6.251167E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.279548,7.010378E-08,6.616E-06,0.019082,5.601745E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.44E-06,0.220538,6.54958E-08,6.552E-06,0.054529,5.829772E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.336058,6.442326E-08,9.068E-06,0.029761,5.418271E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.396E-06,0.517686,7.338886E-08,6.556E-06,0.019686,5.522536E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.436E-06,0.215886,6.172326E-08,6.776E-06,0.015441,5.643209E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.306733,6.968952E-08,6.6E-06,0.020703,6.81658E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.396E-06,0.537635,7.63757E-08,6.596E-06,0.030475,5.338588E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.252517,6.062166E-08,7.068E-06,0.069258,5.710831E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.28682,6.661162E-08,7.172E-06,0.1058,6.590197E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.324173,6.381236E-08,6.708E-06,0.022745,5.417218E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.249078,6.541993E-08,6.752E-06,0.05536,5.782093E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.234777,6.530805E-08,6.772E-06,0.018847,5.842268E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.267415,6.680513E-08,7.484E-06,0.016483,5.73002E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.206269,5.970127E-08,6.728E-06,0.030528,5.397095E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.299502,6.210759E-08,7.684E-06,0.054871,6.751177E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.336692,7.074422E-08,6.916E-06,0.016249,5.439684E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.336233,6.294888E-08,9.084E-06,0.05127,5.68103E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.270648,6.875457E-08,6.992E-06,0.115192,6.425084E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.29875,6.647144E-08,6.724E-06,0.014142,6.287795E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.298761,6.300342E-08,2.06E-05,0.014762,5.442654E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.297878,7.694059E-08,7.564E-06,0.018691,5.359823E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.367113,6.339174E-08,7.032E-06,0.018332,5.34447E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.42E-06,0.283885,7.408229E-08,8.656E-06,0.04149,5.940945E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.432E-06,0.221625,6.317546E-08,3.4624E-05,0.016522,5.353469E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.428E-06,0.236484,6.747322E-08,6.66E-06,0.050354,6.254677E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.381453,6.745719E-08,3.5188E-05,0.083867,6.514189E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.408E-06,0.45172,6.553056E-08,6.704E-06,0.016154,5.704976E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.404E-06,0.472662,6.460068E-08,6.884E-06,0.03261,5.317284E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.421306,6.68984E-08,3.9316E-05,0.027343,6.479656E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.388E-06,0.56158,7.703078E-08,6.592E-06,0.026081,5.476285E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.342212,6.516943E-08,6.52E-06,0.018117,5.461417E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.424E-06,0.314372,7.763821E-08,6.62E-06,0.017641,5.407504E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.412E-06,0.425721,6.334467E-08,6.508E-06,0.019228,5.849318E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.397234,6.620045E-08,8.268E-06,0.048999,6.762029E-08,0.0,0.0,0.0,0.0,0.0,0.0
5.416E-06,0.40479,6.839039E-08,7.116E-06,0.073529,6.417991E-08,0.0,0.0,0.0,0.0,0.0,0.0
